code,nav,navDate
VCBFBCF,27615.12,2023-07-11
VMEEF,10748.15,2023-07-11
DCDS,61234.62,2023-07-12
VMEEF,10801.39,2023-07-12
DCDS,61355.27,2023-07-13
VCBFBCF,27882.55,2023-07-13
VMEEF,10813.51,2023-07-13
DCDS,62066.76,2023-07-14
VMEEF,10912.85,2023-07-14
DCDS,62389.28,2023-07-17
VMEEF,10951.42,2023-07-17
DCDS,62495.58,2023-07-18
VCBFBCF,28274.25,2023-07-18
VMEEF,10970.89,2023-07-18
DCDS,62452.41,2023-07-19
VMEEF,10964.38,2023-07-19
DCDS,62374.33,2023-07-20
VCBFBCF,28186.31,2023-07-20
VMEEF,10959.48,2023-07-20
DCDS,62599.87,2023-07-21
VMEEF,10945.04,2023-07-21
DCDS,63783.41,2023-07-24
VMEEF,11078.63,2023-07-24
DCDS,64136.49,2023-07-25
VCBFBCF,28834.69,2023-07-25
VMEEF,11108.87,2023-07-25
DCDS,64162.49,2023-07-26
VMEEF,11174.37,2023-07-26
DCDS,64410.99,2023-07-27
VCBFBCF,28856.91,2023-07-27
VMEEF,11209.1,2023-07-27
DCDS,64493.46,2023-07-28
VMEEF,11192.92,2023-07-28
DCDS,65144.15,2023-07-31
VMEEF,11283.51,2023-07-31
DCDS,65619.23,2023-08-01
VCBFBCF,29406.27,2023-08-01
VMEEF,11354.2,2023-08-01
DCDS,64736.09,2023-08-02
VMEEF,11264.31,2023-08-02
DCDS,65096.32,2023-08-03
VCBFBCF,29183.66,2023-08-03
VMEEF,11293.1,2023-08-03
DCDS,64745.63,2023-08-04
VMEEF,11206.05,2023-08-04
DCDS,65571.44,2023-08-07
VMEEF,11294.32,2023-08-07
DCDS,66302.91,2023-08-08
VCBFBCF,29781.92,2023-08-08
VMEEF,11428.7,2023-08-08
DCDS,65887.7,2023-08-09
VMEEF,11387.58,2023-08-09
DCDS,65545.36,2023-08-10
VCBFBCF,29706.49,2023-08-10
VMEEF,11341.57,2023-08-10
DCDS,64573.31,2023-08-11
VMEEF,11185.0,2023-08-11
DCDS,65251.23,2023-08-14
VMEEF,11236.42,2023-08-14
DCDS,65918.39,2023-08-15
VCBFBCF,29784.22,2023-08-15
VMEEF,11275.91,2023-08-15
DCDS,65876.18,2023-08-16
VMEEF,11283.11,2023-08-16
DCDS,66186.98,2023-08-17
VCBFBCF,30053.66,2023-08-17
VMEEF,11368.37,2023-08-17
DCDS,65845.97,2023-08-18
VMEEF,11322.32,2023-08-18
DCDS,62590.01,2023-08-21
VMEEF,10939.74,2023-08-21
DCDS,62700.48,2023-08-22
VCBFBCF,28671.69,2023-08-22
VMEEF,10989.31,2023-08-22
DCDS,63184.31,2023-08-23
VMEEF,11003.3,2023-08-23
DCDS,62613.37,2023-08-24
VCBFBCF,28464.0,2023-08-24
VMEEF,10904.35,2023-08-24
DCDS,64179.56,2023-08-25
VMEEF,11078.93,2023-08-25
DCDS,64201.58,2023-08-28
VMEEF,11045.14,2023-08-28
DCDS,65554.23,2023-08-29
VCBFBCF,29384.76,2023-08-29
VMEEF,11209.84,2023-08-29
DCDS,65961.99,2023-08-30
VMEEF,11223.03,2023-08-30
DCDS,67055.43,2023-08-31
VCBFBCF,29940.88,2023-08-31
VMEEF,11343.99,2023-08-31
DCDS,67778.38,2023-09-05
VCBFBCF,30099.98,2023-09-05
VMEEF,11443.7,2023-09-05
DCDS,68245.25,2023-09-06
VMEEF,11608.25,2023-09-06
DCDS,69204.87,2023-09-07
VCBFBCF,30655.61,2023-09-07
VMEEF,11684.38,2023-09-07
DCDS,69045.8,2023-09-08
VMEEF,11691.65,2023-09-08
DCDS,69282.16,2023-09-11
VMEEF,11640.61,2023-09-11
DCDS,68062.92,2023-09-12
VCBFBCF,30017.05,2023-09-12
VMEEF,11464.6,2023-09-12
DCDS,69697.18,2023-09-13
VMEEF,11630.13,2023-09-13
DCDS,69394.88,2023-09-14
VCBFBCF,30398.92,2023-09-14
VMEEF,11573.28,2023-09-14
DCDS,68516.88,2023-09-15
VMEEF,11504.69,2023-09-15
DCDS,68864.63,2023-09-18
VMEEF,11558.33,2023-09-18
DCDS,68339.8,2023-09-19
VCBFBCF,29952.57,2023-09-19
VMEEF,11455.2,2023-09-19
DCDS,68927.08,2023-09-20
VMEEF,11452.15,2023-09-20
DCDS,69894.28,2023-09-21
VCBFBCF,30372.56,2023-09-21
VMEEF,11558.57,2023-09-21
DCDS,68778.84,2023-09-22
VMEEF,11456.1,2023-09-22
DCDS,67209.64,2023-09-25
VMEEF,11324.43,2023-09-25
DCDS,64411.45,2023-09-26
VCBFBCF,28609.6,2023-09-26
VMEEF,11028.07,2023-09-26
DCDS,63614.06,2023-09-27
VMEEF,10894.83,2023-09-27
DCDS,65110.46,2023-09-28
VCBFBCF,28707.1,2023-09-28
VMEEF,11012.58,2023-09-28
DCDS,65235.03,2023-09-29
VMEEF,10970.32,2023-09-29
DCDS,65011.48,2023-10-02
VMEEF,10981.18,2023-10-02
DCDS,65174.04,2023-10-03
VCBFBCF,28575.28,2023-10-03
VMEEF,11000.7,2023-10-03
DCDS,62666.55,2023-10-04
VMEEF,10697.32,2023-10-04
DCDS,63722.18,2023-10-05
VCBFBCF,27960.43,2023-10-05
VMEEF,10798.35,2023-10-05
DCDS,62814.06,2023-10-06
VMEEF,10705.47,2023-10-06
DCDS,63953.11,2023-10-09
VMEEF,10842.08,2023-10-09
DCDS,64919.46,2023-10-10
VCBFBCF,28306.0,2023-10-10
VMEEF,10956.22,2023-10-10
DCDS,65007.51,2023-10-11
VMEEF,11054.24,2023-10-11
DCDS,65896.0,2023-10-12
VCBFBCF,28691.86,2023-10-12
VMEEF,11110.91,2023-10-12
DCDS,65848.83,2023-10-13
VMEEF,11160.32,2023-10-13
DCDS,66356.2,2023-10-16
VMEEF,11231.03,2023-10-16
DCDS,65531.58,2023-10-17
VCBFBCF,28360.53,2023-10-17
VMEEF,11199.46,2023-10-17
DCDS,63180.88,2023-10-18
VMEEF,11061.75,2023-10-18
DCDS,62595.61,2023-10-19
VCBFBCF,27372.97,2023-10-19
VMEEF,10907.33,2023-10-19
DCDS,61386.46,2023-10-20
VMEEF,10799.72,2023-10-20
DCDS,62650.81,2023-10-23
VMEEF,10833.45,2023-10-23
DCDS,61589.86,2023-10-24
VCBFBCF,27208.64,2023-10-24
VMEEF,10706.14,2023-10-24
DCDS,62281.14,2023-10-25
VMEEF,10831.1,2023-10-25
DCDS,61927.15,2023-10-26
VCBFBCF,27282.4,2023-10-26
VMEEF,10774.74,2023-10-26
DCDS,59074.37,2023-10-27
VMEEF,10293.41,2023-10-27
DCDS,59744.51,2023-10-30
VMEEF,10359.63,2023-10-30
DCDS,57815.76,2023-10-31
VCBFBCF,25719.83,2023-10-31
VMEEF,10119.92,2023-10-31
DCDS,55978.07,2023-11-01
VMEEF,9990.69,2023-11-01
DCDS,56915.99,2023-11-02
VCBFBCF,25345.86,2023-11-02
VMEEF,10064.83,2023-11-02
VMEEF,10064.83,2023-11-02
DCDS,59442.67,2023-11-03
VMEEF,10408.73,2023-11-03
DCDS,59560.82,2023-11-06
VMEEF,10450.11,2023-11-06
DCDS,60310.92,2023-11-07
VCBFBCF,26671.1,2023-11-07
VMEEF,10582.61,2023-11-07
DCDS,60058.31,2023-11-08
VMEEF,10510.91,2023-11-08
DCDS,62675.17,2023-11-09
VCBFBCF,27342.84,2023-11-09
VMEEF,10849.89,2023-11-09
DCDS,62988.83,2023-11-10
VMEEF,10933.27,2023-11-10
DCDS,62523.5,2023-11-13
VMEEF,10867.59,2023-11-13
DCDS,62800.24,2023-11-14
VCBFBCF,27207.98,2023-11-14
VMEEF,10869.41,2023-11-14
DCDS,63487.29,2023-11-15
VMEEF,10958.34,2023-11-15
DCDS,63652.86,2023-11-16
VCBFBCF,27662.68,2023-11-16
VMEEF,11018.98,2023-11-16
DCDS,64203.91,2023-11-17
VMEEF,11097.74,2023-11-17
DCDS,63103.12,2023-11-20
VMEEF,10952.82,2023-11-20
DCDS,63377.96,2023-11-21
VCBFBCF,27135.48,2023-11-21
VMEEF,10936.81,2023-11-21
DCDS,64161.12,2023-11-22
VMEEF,11055.59,2023-11-22
DCDS,64647.0,2023-11-23
VCBFBCF,27366.86,2023-11-23
VMEEF,11125.05,2023-11-23
DCDS,62163.5,2023-11-24
VMEEF,10937.95,2023-11-24
DCDS,63016.36,2023-11-27
VMEEF,10954.32,2023-11-27
DCDS,62106.29,2023-11-28
VCBFBCF,26638.39,2023-11-28
VMEEF,10841.75,2023-11-28
DCDS,62533.01,2023-11-29
VMEEF,10920.39,2023-11-29
DCDS,63346.38,2023-11-30
VCBFBCF,27054.45,2023-11-30
VMEEF,10959.22,2023-11-30
DCDS,63068.47,2023-12-01
VMEEF,10940.16,2023-12-01
DCDS,63442.11,2023-12-04
VMEEF,10955.0,2023-12-04
DCDS,64978.34,2023-12-05
VCBFBCF,27415.25,2023-12-05
VMEEF,11099.67,2023-12-05
DCDS,64811.58,2023-12-06
VMEEF,11092.3,2023-12-06
DCDS,65503.22,2023-12-07
VCBFBCF,27526.16,2023-12-07
VMEEF,11182.54,2023-12-07
DCDS,64736.32,2023-12-08
VMEEF,11146.35,2023-12-08
DCDS,64743.65,2023-12-11
VMEEF,11153.79,2023-12-11
DCDS,64685.75,2023-12-12
VCBFBCF,27588.39,2023-12-12
VMEEF,11136.83,2023-12-12
DCDS,64972.68,2023-12-13
VMEEF,11193.78,2023-12-13
DCDS,63823.48,2023-12-14
VCBFBCF,27324.77,2023-12-14
VMEEF,11066.96,2023-12-14
DCDS,63506.86,2023-12-15
VMEEF,11073.7,2023-12-15
DCDS,63339.91,2023-12-18
VMEEF,11037.02,2023-12-18
DCDS,62835.58,2023-12-19
VCBFBCF,26815.26,2023-12-19
VMEEF,10927.27,2023-12-19
DCDS,63507.85,2023-12-20
VMEEF,11010.08,2023-12-20
DCDS,63916.1,2023-12-21
VCBFBCF,27278.49,2023-12-21
VMEEF,11033.22,2023-12-21
DCDS,64163.5,2023-12-22
VMEEF,11045.36,2023-12-22
DCDS,64251.39,2023-12-25
VMEEF,11088.02,2023-12-25
DCDS,65210.06,2023-12-26
VCBFBCF,27776.15,2023-12-26
VMEEF,11200.25,2023-12-26
DCDS,65553.58,2023-12-27
VMEEF,11217.88,2023-12-27
DCDS,65500.1,2023-12-28
VCBFBCF,27889.87,2023-12-28
VMEEF,11213.89,2023-12-28
DCDS,65607.01,2023-12-29
VMEEF,11250.56,2023-12-29
VCBFBCF,28151.05,2023-12-31
DCDS,65718.66,2024-01-02
VCBFBCF,28149.36,2024-01-02
VMEEF,11319.32,2024-01-02
DCDS,65216.48,2024-01-03
VMEEF,11309.69,2024-01-03
DCDS,65931.49,2024-01-04
VCBFBCF,28455.79,2024-01-04
VMEEF,11438.64,2024-01-04
DCDS,66017.21,2024-01-05
VMEEF,11533.83,2024-01-05
DCDS,66247.04,2024-01-08
VMEEF,11620.46,2024-01-08
DCDS,66316.91,2024-01-09
VCBFBCF,28871.95,2024-01-09
VMEEF,11720.67,2024-01-09
DCDS,66108.72,2024-01-10
VMEEF,11725.09,2024-01-10
DCDS,65541.99,2024-01-11
VCBFBCF,28810.99,2024-01-11
VMEEF,11702.64,2024-01-11
DCDS,65682.88,2024-01-12
VMEEF,11750.58,2024-01-12
DCDS,65140.63,2024-01-15
VMEEF,11670.12,2024-01-15
DCDS,64994.52,2024-01-16
VCBFBCF,28689.79,2024-01-16
VMEEF,11674.33,2024-01-16
DCDS,65899.04,2024-01-17
VMEEF,11789.96,2024-01-17
DCDS,65945.1,2024-01-18
VCBFBCF,29049.84,2024-01-18
VMEEF,11758.28,2024-01-18
DCDS,66368.82,2024-01-19
VMEEF,11842.0,2024-01-19
DCDS,66762.98,2024-01-22
VMEEF,11947.22,2024-01-22
DCDS,66885.6,2024-01-23
VCBFBCF,29735.4,2024-01-23
VMEEF,11938.35,2024-01-23
DCDS,66766.83,2024-01-24
VMEEF,11914.0,2024-01-24
DCDS,66412.4,2024-01-25
VCBFBCF,29579.6,2024-01-25
VMEEF,11855.36,2024-01-25
DCDS,66546.0,2024-01-26
VMEEF,11852.18,2024-01-26
DCDS,66904.9,2024-01-29
VMEEF,11934.61,2024-01-29
DCDS,66926.17,2024-01-30
VCBFBCF,29682.18,2024-01-30
VMEEF,12026.2,2024-01-30
DCDS,67463.59,2024-01-31
VMEEF,12068.78,2024-01-31
DCDS,66785.13,2024-02-01
VCBFBCF,29547.49,2024-02-01
VMEEF,11970.12,2024-02-01
DCDS,67721.91,2024-02-02
VMEEF,12110.12,2024-02-02
DCDS,67985.36,2024-02-05
VMEEF,12159.16,2024-02-05
DCDS,68805.06,2024-02-06
VCBFBCF,30404.61,2024-02-06
VMEEF,12387.37,2024-02-06
DCDS,69280.47,2024-02-07
VMEEF,12470.72,2024-02-07
DCDS,69759.59,2024-02-15
VCBFBCF,30709.81,2024-02-15
VMEEF,12514.82,2024-02-15
DCDS,69801.21,2024-02-16
VMEEF,12498.21,2024-02-16
DCDS,69884.77,2024-02-19
VMEEF,12518.94,2024-02-19
DCDS,69939.44,2024-02-20
VCBFBCF,31071.72,2024-02-20
VMEEF,12546.97,2024-02-20
DCDS,69929.59,2024-02-21
VMEEF,12564.4,2024-02-21
DCDS,70274.14,2024-02-22
VCBFBCF,31188.64,2024-02-22
VMEEF,12634.58,2024-02-22
DCDS,70170.03,2024-02-23
VMEEF,12636.95,2024-02-23
DCDS,69124.66,2024-02-26
VMEEF,12498.53,2024-02-26
DCDS,70444.55,2024-02-27
VCBFBCF,31176.46,2024-02-27
VMEEF,12643.7,2024-02-27
DCDS,71388.95,2024-02-28
VMEEF,12734.94,2024-02-28
DCDS,71861.42,2024-02-29
VCBFBCF,31753.68,2024-02-29
VMEEF,12840.66,2024-02-29
DCDS,72191.61,2024-03-01
VMEEF,12816.95,2024-03-01
DCDS,72926.51,2024-03-04
VMEEF,12862.35,2024-03-04
DCDS,73197.03,2024-03-05
VCBFBCF,32183.48,2024-03-05
VMEEF,12839.28,2024-03-05
DCDS,73613.63,2024-03-06
VMEEF,12866.03,2024-03-06
DCDS,72807.79,2024-03-07
VCBFBCF,32206.41,2024-03-07
VMEEF,12766.48,2024-03-07
DCDS,73412.84,2024-03-08
VMEEF,12807.72,2024-03-08
DCDS,72219.02,2024-03-11
VMEEF,12613.06,2024-03-11
DCDS,71708.0,2024-03-12
VCBFBCF,31353.73,2024-03-12
VMEEF,12563.42,2024-03-12
DCDS,72564.35,2024-03-13
VMEEF,12625.83,2024-03-13
DCDS,74700.06,2024-03-14
VCBFBCF,32394.83,2024-03-14
VMEEF,12944.02,2024-03-14
DCDS,74441.89,2024-03-15
VMEEF,12865.75,2024-03-15
DCDS,74435.41,2024-03-18
VMEEF,12864.11,2024-03-18
DCDS,72779.32,2024-03-19
VCBFBCF,31766.49,2024-03-19
VMEEF,12684.82,2024-03-19
DCDS,72471.29,2024-03-20
VMEEF,12654.41,2024-03-20
DCDS,73931.16,2024-03-21
VCBFBCF,32277.8,2024-03-21
VMEEF,12907.89,2024-03-21
DCDS,75110.44,2024-03-22
VMEEF,13131.36,2024-03-22
DCDS,75288.54,2024-03-25
VMEEF,13155.8,2024-03-25
DCDS,74321.0,2024-03-26
VCBFBCF,32289.89,2024-03-26
VMEEF,13009.91,2024-03-26
DCDS,75257.28,2024-03-27
VMEEF,13151.66,2024-03-27
DCDS,75802.01,2024-03-28
VCBFBCF,32821.55,2024-03-28
VMEEF,13201.94,2024-03-28
DCDS,76579.99,2024-03-29
VMEEF,13311.68,2024-03-29
DCDS,76252.54,2024-04-01
VMEEF,13290.13,2024-04-01
DCDS,76061.71,2024-04-02
VCBFBCF,32987.54,2024-04-02
VMEEF,13237.95,2024-04-02
DCDS,76685.3,2024-04-03
VMEEF,13239.16,2024-04-03
DCDS,75355.63,2024-04-04
VCBFBCF,32510.09,2024-04-04
VMEEF,13073.73,2024-04-04
DCDS,74953.94,2024-04-05
VMEEF,13057.89,2024-04-05
DCDS,73947.08,2024-04-08
VMEEF,12951.51,2024-04-08
DCDS,73309.86,2024-04-09
VCBFBCF,31674.25,2024-04-09
VMEEF,12891.87,2024-04-09
DCDS,74333.56,2024-04-10
VMEEF,12983.09,2024-04-10
DCDS,73972.99,2024-04-11
VCBFBCF,32006.19,2024-04-11
VMEEF,12967.21,2024-04-11
DCDS,74241.52,2024-04-12
VMEEF,12954.76,2024-04-12
DCDS,75489.96,2024-04-15
VMEEF,13204.9,2024-04-15
DCDS,71484.54,2024-04-16
VCBFBCF,31020.1,2024-04-16
VMEEF,12689.48,2024-04-16
DCDS,71715.55,2024-04-17
VMEEF,12717.42,2024-04-17
DCDS,70448.0,2024-04-19
VMEEF,12544.88,2024-04-19
DCDS,69086.72,2024-04-22
VMEEF,12329.3,2024-04-22
DCDS,70220.16,2024-04-23
VCBFBCF,30461.1,2024-04-23
VMEEF,12415.42,2024-04-23
DCDS,69813.33,2024-04-24
VMEEF,12474.75,2024-04-24
DCDS,72371.79,2024-04-25
VCBFBCF,31196.02,2024-04-25
VMEEF,12726.77,2024-04-25
DCDS,72496.89,2024-04-26
VMEEF,12877.9,2024-04-26
DCDS,72945.92,2024-05-02
VCBFBCF,31321.15,2024-05-02
VMEEF,12899.91,2024-05-02
DCDS,73738.3,2024-05-03
VMEEF,13149.16,2024-05-03
DCDS,74186.74,2024-05-06
VMEEF,13376.19,2024-05-06
DCDS,75649.42,2024-05-07
VCBFBCF,32279.06,2024-05-07
VMEEF,13563.87,2024-05-07
DCDS,76321.67,2024-05-08
VMEEF,13703.74,2024-05-08
DCDS,76499.67,2024-05-09
VCBFBCF,32596.53,2024-05-09
VMEEF,13700.91,2024-05-09
DCDS,76474.5,2024-05-10
VMEEF,13822.36,2024-05-10
DCDS,76588.15,2024-05-13
VMEEF,13858.78,2024-05-13
DCDS,76119.57,2024-05-14
VCBFBCF,32278.16,2024-05-14
VMEEF,13747.49,2024-05-14
DCDS,76601.08,2024-05-15
VMEEF,13786.29,2024-05-15
DCDS,77619.71,2024-05-16
VCBFBCF,32822.96,2024-05-16
VMEEF,13940.23,2024-05-16
DCDS,78458.02,2024-05-17
VMEEF,14198.87,2024-05-17
DCDS,78787.98,2024-05-20
VMEEF,14197.09,2024-05-20
DCDS,78794.41,2024-05-21
VCBFBCF,33159.5,2024-05-21
VMEEF,14137.49,2024-05-21
DCDS,79250.63,2024-05-22
VMEEF,14143.28,2024-05-22
DCDS,79062.9,2024-05-23
VCBFBCF,33188.9,2024-05-23
VMEEF,14110.74,2024-05-23
DCDS,79913.28,2024-05-24
VMEEF,14221.08,2024-05-24
DCDS,78087.82,2024-05-27
VMEEF,14074.92,2024-05-27
DCDS,78367.43,2024-05-28
VCBFBCF,33009.86,2024-05-28
VMEEF,14057.67,2024-05-28
DCDS,79639.74,2024-05-29
VMEEF,14221.16,2024-05-29
DCDS,79001.93,2024-05-30
VCBFBCF,32997.79,2024-05-30
VMEEF,14136.76,2024-05-30
DCDS,79079.32,2024-05-31
VMEEF,14093.48,2024-05-31
DCDS,79286.75,2024-06-03
VMEEF,14108.49,2024-06-03
DCDS,80283.05,2024-06-04
VCBFBCF,33534.73,2024-06-04
VMEEF,14574.65,2024-06-04
DCDS,80673.12,2024-06-05
VMEEF,14829.05,2024-06-05
DCDS,80134.84,2024-06-06
VCBFBCF,33577.87,2024-06-06
VMEEF,14934.55,2024-06-06
DCDS,80309.02,2024-06-07
VMEEF,14937.68,2024-06-07
DCDS,80857.92,2024-06-10
VMEEF,15035.42,2024-06-10
DCDS,81672.79,2024-06-11
VCBFBCF,33993.48,2024-06-11
VMEEF,15054.25,2024-06-11
DCDS,81745.25,2024-06-12
VMEEF,15002.23,2024-06-12
DCDS,82941.86,2024-06-13
VCBFBCF,34514.01,2024-06-13
VMEEF,15228.09,2024-06-13
DCDS,83176.13,2024-06-14
VMEEF,15256.84,2024-06-14
DCDS,81655.83,2024-06-17
VMEEF,15071.9,2024-06-17
DCDS,81316.99,2024-06-18
VCBFBCF,33999.95,2024-06-18
VMEEF,15073.34,2024-06-18
DCDS,81694.05,2024-06-19
VMEEF,15046.95,2024-06-19
DCDS,82161.82,2024-06-20
VCBFBCF,34249.37,2024-06-20
VMEEF,15091.53,2024-06-20
DCDS,82663.13,2024-06-21
VMEEF,15133.86,2024-06-21
DCDS,82963.51,2024-06-24
VMEEF,15142.25,2024-06-24
DCDS,80456.47,2024-06-25
VCBFBCF,33548.95,2024-06-25
VMEEF,14882.07,2024-06-25
DCDS,80499.57,2024-06-26
VMEEF,14861.14,2024-06-26
DCDS,80917.3,2024-06-27
VCBFBCF,33586.24,2024-06-27
VMEEF,14870.13,2024-06-27
DCDS,80756.01,2024-06-28
VMEEF,14888.17,2024-06-28
DCDS,79515.4,2024-07-01
VMEEF,14744.93,2024-07-01
DCDS,80083.33,2024-07-02
VCBFBCF,33473.78,2024-07-02
VMEEF,14737.99,2024-07-02
DCDS,80747.09,2024-07-03
VMEEF,14851.03,2024-07-03
DCDS,81159.41,2024-07-04
VCBFBCF,33877.58,2024-07-04
VMEEF,14917.53,2024-07-04
DCDS,81582.79,2024-07-05
VMEEF,14936.62,2024-07-05
DCDS,82118.71,2024-07-08
VMEEF,14986.62,2024-07-08
DCDS,82799.01,2024-07-09
VCBFBCF,34208.38,2024-07-09
VMEEF,14974.34,2024-07-09
DCDS,83072.35,2024-07-10
VMEEF,15065.96,2024-07-10
DCDS,82253.85,2024-07-11
VCBFBCF,34030.9,2024-07-11
VMEEF,14977.3,2024-07-11
DCDS,81887.91,2024-07-12
VMEEF,14982.14,2024-07-12
DCDS,81638.39,2024-07-15
VMEEF,14942.68,2024-07-15
DCDS,81556.57,2024-07-16
VCBFBCF,33756.95,2024-07-16
VMEEF,14940.63,2024-07-16
DCDS,81652.71,2024-07-17
VMEEF,15005.1,2024-07-17
DCDS,80606.58,2024-07-18
VCBFBCF,33715.67,2024-07-18
VMEEF,14876.62,2024-07-18
DCDS,81030.09,2024-07-19
VMEEF,14893.6,2024-07-19
DCDS,80426.57,2024-07-22
VMEEF,14740.77,2024-07-22
DCDS,79191.98,2024-07-23
VCBFBCF,33549.71,2024-07-23
VMEEF,14666.76,2024-07-23
DCDS,77593.1,2024-07-24
VMEEF,14395.81,2024-07-24
DCDS,77896.51,2024-07-25
VCBFBCF,32975.41,2024-07-25
VMEEF,14425.46,2024-07-25
DCDS,77572.64,2024-07-26
VMEEF,14396.02,2024-07-26
DCDS,78376.91,2024-07-29
VMEEF,14570.67,2024-07-29
DCDS,78824.91,2024-07-30
VCBFBCF,33233.21,2024-07-30
VMEEF,14690.33,2024-07-30
DCDS,78662.62,2024-07-31
VMEEF,14619.39,2024-07-31
DCDS,78713.23,2024-08-01
VCBFBCF,33368.61,2024-08-01
VMEEF,14740.83,2024-08-01
DCDS,76470.06,2024-08-02
VMEEF,14464.2,2024-08-02
DCDS,77282.3,2024-08-05
VMEEF,14576.15,2024-08-05
DCDS,74109.05,2024-08-06
VCBFBCF,31649.68,2024-08-06
VMEEF,13934.96,2024-08-06
DCDS,75657.72,2024-08-07
VMEEF,14205.56,2024-08-07
DCDS,75712.49,2024-08-08
VCBFBCF,32294.72,2024-08-08
VMEEF,14168.12,2024-08-08
DCDS,75078.45,2024-08-09
VMEEF,14083.7,2024-08-09
DCDS,76804.65,2024-08-12
VMEEF,14351.88,2024-08-12
DCDS,77630.49,2024-08-13
VCBFBCF,32980.54,2024-08-13
VMEEF,14525.31,2024-08-13
DCDS,77647.0,2024-08-14
VMEEF,14506.17,2024-08-14
DCDS,77417.24,2024-08-15
VCBFBCF,32928.63,2024-08-15
VMEEF,14492.81,2024-08-15
DCDS,76728.95,2024-08-16
VMEEF,14402.79,2024-08-16
DCDS,78815.24,2024-08-19
VMEEF,14733.8,2024-08-19
DCDS,79502.65,2024-08-20
VCBFBCF,33905.2,2024-08-20
VMEEF,14879.01,2024-08-20
DCDS,80116.15,2024-08-21
VMEEF,14944.51,2024-08-21
DCDS,80939.44,2024-08-22
VCBFBCF,34392.87,2024-08-22
VMEEF,15057.39,2024-08-22
DCDS,80915.0,2024-08-23
VMEEF,15031.08,2024-08-23
DCDS,80879.37,2024-08-26
VMEEF,15070.51,2024-08-26
DCDS,80139.12,2024-08-27
VCBFBCF,34271.76,2024-08-27
VMEEF,14937.01,2024-08-27
DCDS,80211.29,2024-08-28
VMEEF,14915.06,2024-08-28
DCDS,80188.33,2024-08-29
VCBFBCF,34307.31,2024-08-29
VMEEF,14910.68,2024-08-29
DCDS,80254.43,2024-08-30
VMEEF,14945.25,2024-08-30
DCDS,80598.96,2024-09-04
VMEEF,15038.42,2024-09-04
DCDS,79997.6,2024-09-05
VCBFBCF,34243.81,2024-09-05
VMEEF,14952.22,2024-09-05
DCDS,79241.66,2024-09-06
VMEEF,14789.54,2024-09-06
DCDS,79556.94,2024-09-09
VMEEF,14928.22,2024-09-09
DCDS,79189.04,2024-09-10
VCBFBCF,33938.05,2024-09-10
VMEEF,14798.19,2024-09-10
DCDS,78590.35,2024-09-11
VMEEF,14657.16,2024-09-11
DCDS,78587.15,2024-09-12
VCBFBCF,33755.03,2024-09-12
VMEEF,14662.69,2024-09-12
DCDS,78753.09,2024-09-13
VMEEF,14742.65,2024-09-13
DCDS,78768.84,2024-09-16
VMEEF,14723.15,2024-09-16
DCDS,77923.63,2024-09-17
VCBFBCF,33481.14,2024-09-17
VMEEF,14591.39,2024-09-17
DCDS,79036.86,2024-09-18
VMEEF,14783.17,2024-09-18
DCDS,79693.61,2024-09-19
VCBFBCF,34247.19,2024-09-19
VMEEF,14931.72,2024-09-19
DCDS,80079.46,2024-09-20
VMEEF,14973.47,2024-09-20
DCDS,80308.07,2024-09-23
VMEEF,15039.41,2024-09-23
DCDS,80023.92,2024-09-24
VCBFBCF,34591.81,2024-09-24
VMEEF,15036.86,2024-09-24
DCDS,80641.59,2024-09-25
VMEEF,15128.26,2024-09-25
DCDS,81247.28,2024-09-26
VCBFBCF,35173.56,2024-09-26
VMEEF,15197.84,2024-09-26
DCDS,81237.04,2024-09-27
VMEEF,15166.44,2024-09-27
DCDS,81033.19,2024-09-30
VMEEF,15143.94,2024-09-30
DCDS,81062.4,2024-10-01
VCBFBCF,35051.24,2024-10-01
VMEEF,15094.05,2024-10-01
DCDS,81167.73,2024-10-02
VMEEF,15136.15,2024-10-02
DCDS,80845.87,2024-10-03
VCBFBCF,35037.08,2024-10-03
VMEEF,15111.67,2024-10-03
DCDS,80009.49,2024-10-04
VMEEF,15016.74,2024-10-04
DCDS,79614.03,2024-10-07
VMEEF,14911.89,2024-10-07
DCDS,79806.61,2024-10-08
VCBFBCF,34621.31,2024-10-08
VMEEF,14903.95,2024-10-08
DCDS,79795.03,2024-10-09
VMEEF,14868.55,2024-10-09
DCDS,80418.86,2024-10-10
VCBFBCF,34975.63,2024-10-10
VMEEF,14944.45,2024-10-10
DCDS,80848.38,2024-10-11
VMEEF,15085.87,2024-10-11
DCDS,80971.24,2024-10-14
VMEEF,15061.8,2024-10-14
DCDS,80624.05,2024-10-15
VCBFBCF,35147.11,2024-10-15
VMEEF,15012.39,2024-10-15
DCDS,80378.14,2024-10-16
VMEEF,14965.66,2024-10-16
DCDS,80533.87,2024-10-17
VCBFBCF,35042.9,2024-10-17
VMEEF,14955.39,2024-10-17
DCDS,81095.12,2024-10-18
VMEEF,15020.12,2024-10-18
DCDS,80859.04,2024-10-21
VMEEF,14993.23,2024-10-21
DCDS,80447.73,2024-10-22
VCBFBCF,35069.78,2024-10-22
VMEEF,14864.65,2024-10-22
DCDS,79933.7,2024-10-23
VMEEF,14751.41,2024-10-23
DCDS,80078.9,2024-10-24
VCBFBCF,34908.98,2024-10-24
VMEEF,14784.48,2024-10-24
